name,lat,lng,country_id,place_type_id
Saint Catherine,17.99499602,-76.95199765,102,2
Saint Elizabeth,18.030996,-77.85199757,102,2
Saint James,18.46899898,-77.92100062,102,2
Saint Mary,18.37700098,-76.89999557,102,2
Saint Thomas,17.89100096,-76.32899966,102,2
Saint-Louis,15.95121293,-16.29783871,176,2
Sakarya,40.76666105,30.40000232,212,2
Sakassou,7.451000975,-5.293997672,50,2
Sakhalinskaya oblast',46.960002,142.7499993,170,2
Sakon Nakhon,17.16299995,104.1509974,204,2
Salah ad Din,34.19399696,43.87500041,97,2
Salaj,47.175003,23.0630043,169,2
Salamat,11.03329806,20.28330031,39,2
Salcedo,19.38300295,-70.41670159,58,2
Salta,-24.78899694,-65.40800371,9,2
Salto,-31.39599607,-57.96299666,221,2
Salzburg,47.80800001,13.05199836,13,2
Samana,19.21200306,-69.3320037,58,2
Samangan,36.26100006,68.04000028,1,2
Samarkand,39.65799599,66.9480034,222,2
Samarskaya oblast',53.19999908,50.14999828,170,2
Samoa,-13.83702295,-171.7394936,172,2
Samsun,41.29299903,36.33100236,212,2
Samut Prakan,13.58800202,100.6039983,204,2
Samut Sakhon,13.53599994,100.2740044,204,2
Samut Songkhram,13.41299693,100.0009984,204,2
San Andres y Providencia,12.56213705,-81.69032667,44,2
San Blas,9.543213028,-78.95985258,158,2
San Cristobal,18.41599803,-70.10900062,58,2
San Jose,9.93047408,-84.0786206,49,2
San Jose,-34.35499796,-56.7109976,221,2
San Juan,-31.534002,-68.52699868,9,2
San Juan,18.80700299,-71.22899667,58,2
San Juan,18.39899707,-66.06899956,166,2
San Luis,-33.31600203,-66.34799971,9,2
San Luis Potosi,22.151997,-100.9799997,130,2
San Marcos,14.966001,-91.79999959,85,2
San Marino,43.91666103,12.46666544,173,2
San Martin,-6.01200005,-76.98999567,161,2
San Miguel,13.47299998,-88.17699568,61,2
San Pedro,-24.08900405,-57.07700062,160,2
San Pedro de Macor¡s,18.45600305,-69.30800063,58,2
San Salvador,13.70141095,-89.20023261,61,2
San Vicente,13.64100296,-88.78499969,61,2
San-Pedro,4.76199908,-6.636995697,50,2
San'a',15.36144307,44.20950329,229,2
Sanaag,10.58329801,47.3333044,184,2
Sanchez Ramirez,19.05900299,-70.1520027,58,2
Sancti Spiritus,21.93599697,-79.44299967,52,2
Sangha,3.520998066,16.03999844,38,2
Sangha,1.604996985,16.05500136,46,2
Sanguie,12.33349208,-2.466944675,31,2
Sankt Gallen,47.42299797,9.361998384,200,2
Sanmatenga,13.08799794,-1.08800062,31,2
Santa Ana,13.995999,-89.55299661,61,2
Santa Barbara,14.91900298,-88.23599971,91,2
Santa Catarina,-27.57599992,-48.61899859,27,2
Santa Cruz,-51.62499905,-69.22899856,9,2
Santa Cruz,-17.78878796,-63.19741458,24,2
Santa Fe,-32.27736601,-60.68096514,9,2
Santa Rosa,14.27900403,-90.29799858,85,2
Santander,7.112996961,-73.11999565,44,2
Santarem,39.231,-8.682002708,165,2
Santiago,19.45600193,-70.70699667,58,2
Santiago de Cuba,20.02899605,-75.82899558,52,2
Santiago del Estero,-27.79000206,-64.26899971,9,2
Santiago Rodrigu,19.504998,-71.34498863,58,2
Santo Domingo,18.48899701,-69.89900367,58,2
Sao Paulo,-23.76784801,-46.46624359,27,2
Sao Tome,0.3369959891,6.728004416,174,2
Saraburi,14.51300404,100.9140033,204,2
Saramacca,5.796998918,-55.48100357,196,2
Sarande,39.87700203,19.99999841,2,2
Saratovskaya oblast',51.49099803,45.95300139,170,2
Saravan,15.71599793,106.4269984,111,2
Sarawak,1.54899897,110.3439963,122,2
Sardegna,39.22499708,9.108999354,101,2
Saskatchewan,51.27899849,-105.6230006,35,2
Sassandra,4.95099896,-6.078995555,50,2
Satu Mare,47.79199807,22.88500229,169,2
Satun,6.616701042,100.0666984,204,2
Savannakhet,16.56099903,104.7470044,111,2
Sayda,33.58330203,35.41670133,113,2
Schaffhausen,47.706003,8.632998351,200,2
Schleswig-Holstein,54.32499903,10.12100441,77,2
Schwyz,47.01999595,8.648001431,200,2
Scotland,55.99756575,-3.835853593,219,2
Segou,13.43600098,-6.254999672,123,2
Seguela,7.959995944,-6.666002666,50,2
Selangor,3.066695943,101.5499974,122,2
Selenge,50.24999702,106.2000004,134,2
Semipalatinsk,50.41700098,80.23599934,106,2
Semnan,35.57199594,53.39600129,96,2
Seno,14.03399703,-0.02799868284,31,2
Seoul-jikhalsi,37.54235708,126.9352443,186,2
Serbia,44.79967803,20.41255844,177,2
Sergipe,-10.91099699,-37.06000157,27,2
Seti,28.69499698,80.59300236,142,2
Setif,36.18899994,5.414004423,3,2
Setubal,38.52099898,-8.882000632,165,2
Severocesky,50.66299806,14.08100438,54,2
Severomoravsky,49.81899599,18.26199933,54,2
Seychelles,-4.616999944,55.44500441,178,2
Shaanxi,34.26570004,108.8833594,41,2
Shaba,-11.68000204,27.54999939,47,2
Shabeellaha Dhexe,2.799999002,45.50000444,184,2
Shabeellaha Hoose,1.79999995,44.83330238,184,2
Shamal Sina',31.13330404,33.80000442,60,2
Shan State,20.78199899,97.03800039,139,2
Shandong,36.40217847,118.7005639,41,2
Shanghai,31.24799994,121.4730004,41,2
Shanxi,37.89299693,112.5520024,41,2
Shewa,9.029997066,38.70000039,65,2
Shikoku,33.83499605,132.7749934,103,2
Shinyanga,-3.664997938,33.42099637,203,2
Shiselweni,-26.99999995,31.41669636,198,2
Shkoder,42.07400098,19.52800244,2,2
Sibiu,45.78699607,24.14300444,169,2
Sichuan,30.107052,105.2968458,41,2
Sicilia,38.12100296,13.35899735,101,2
Sidamo,7.05999602,38.47699842,65,2
Sidi bel Abbes,35.19700203,-0.6389996001,3,2
Sidi Bu Zayd,35.016696,9.500004309,211,2
Siedlce,52.16799599,22.27899634,164,2
Siemreab-Otdar Meanchey,13.36899598,103.8639963,33,2
Sieradz,51.59600106,18.73299644,164,2
Siguiri,11.41900208,-9.179000609,87,2
Siirt,37.94399999,41.93299837,212,2
Sikasso,11.31499808,-5.672996622,123,2
Sikkim,27.32900401,88.61699736,94,2
Silyanah,36.08330404,9.383301427,211,2
Sinaloa,24.08325295,-106.8280016,130,2
Sind,25.13659053,67.69723985,156,2
Sinfra,6.617996944,-5.912000699,50,2
Sing Buri,14.88699893,100.4010033,204,2
Singapore,1.268855986,103.8317943,180,2
Singida,-4.816998033,34.74399636,203,2
Sino,5.007996,-9.036998585,115,2
Sinop,42.02299793,35.1530013,212,2
Sisaket,15.11399701,104.3330043,204,2
Sissili,11.09400293,-2.097998691,31,2
Sistan va Baluchestan,29.50000201,60.87300329,96,2
Sitrah,26.10000007,50.61384931,15,2
Sivas,39.74799593,37.01799933,212,2
Skaraborgs,58.70500198,13.82799641,199,2
Skierniewice,51.95999693,20.14200043,164,2
Skikda,36.88100097,6.908004302,3,2
Skrapar,40.51670394,20.23329644,2,2
Slovenia,46.06829992,14.63960738,182,2
Slupsk,54.46199699,17.03300432,164,2
Smolenskaya oblast',54.78900296,32.03700341,170,2
Soc Trang,9.600003048,105.9666664,225,2
Sodermanlands,58.76399707,17.01500433,199,2
Sofala,-19.82700004,34.83600329,138,2
Sogn Og Fjordane,61.18329602,6.8499993,154,2
Sokoto,13.05700203,5.246001441,149,2
Solola,14.77299592,-91.18299559,85,2
Solomon Is.,-9.433845006,159.9517804,183,2
Solothurn,47.212002,7.536996437,200,2
Somogy,46.36099798,17.7939993,92,2
Son La,21.32800207,103.9100044,225,2
Sonderjylland,55.04799598,9.4140003,55,2
Song Be,10.96907402,106.6527453,225,2
Songkhla,7.19700292,100.5930003,204,2
Sonora,29.09400307,-110.9619987,130,2
Sonsonate,13.72100405,-89.71900171,61,2
Sool,8.433297082,47.31669944,184,2
Sor-Trondelag,63.41599807,10.4120013,154,2
Soriano,-33.278004,-58.01499857,221,2
Sotouboua,8.557002074,0.9849962974,208,2
Soubre,5.781996004,-6.603002706,50,2
Soum,14.09900398,-1.627001583,31,2
Sourou,13.06899893,-3.06999857,31,2
South,30.41800192,-9.611000666,137,2
South Australia,-34.81167594,138.5208273,12,2
South Buganda,-0.3349980677,31.73400035,216,2
South Carolina,34.01399708,-80.9970026,220,2
South Dakota,44.36669699,-100.3499996,220,2
South Sinai,27.916,34.33,60,2
South-East,-24.93396444,25.8138994,26,2
Southern,-24.97799699,25.34300141,26,2
Southern,-15.79300207,34.99399831,121,2
Southern,7.967997079,-11.73400161,179,2
Southern,6.032996985,80.21799935,189,2
Southern,-0.605996921,30.64899631,216,2
Southern,-17.85799802,25.8579993,230,2
Southern Highlands,-6.141996069,143.6519884,159,2
Southern Mindanao,7.080084081,125.6136844,162,2
Southland,-46.41300003,168.3729994,146,2
St. Helena,-15.92199907,-5.705000665,190,2
St. Kitts & Nevis,17.29299597,-62.73199758,191,2
St. Lucia,14.00835153,-60.99150111,192,2
St. Pierre & Miquelon,46.78599593,-56.19400166,193,2
St. Vincent & the Grenadines,13.15536303,-61.22931262,194,2
Staden Kobenhavn,55.71999897,12.5499964,55,2
Stann Creek,16.96500008,-88.21400362,20,2
Stavropol'skiy kray,45.059004,41.96300437,170,2
Steiermark,47.06499592,15.43100435,13,2
Stockholms,59.33116799,17.99145043,199,2
Stoeng Treng,13.52300401,105.9740013,33,2
Storstrom,54.77300102,11.87199942,55,2
Stredocesky,50.10599695,14.45699732,54,2
Stredoslovensky,48.719997,19.15000235,181,2
Suceava,47.64999604,26.31666639,169,2
Suchitepequez,14.53420796,-91.50036264,85,2
Sucre,9.306999005,-75.39200057,44,2
Sucre,10.45400398,-64.18199668,224,2
Sud,2.917997953,11.14800345,34,2
Sud,18.18999899,-73.7479977,90,2
Sud-Est,18.23499896,-72.53700268,90,2
Sud-Ouest,4.155003032,9.23100334,34,2
Suhaj,26.54499605,31.6950033,60,2
Suhbaatar,46.67900396,113.2800034,134,2
Sukhothai,17.01299696,99.7499974,204,2
Sulawesi Selatan,-5.190425976,119.7227883,95,2
Sulawesi Tengah,-0.8990009639,119.8510024,95,2
Sulawesi Tenggara,-3.955436984,122.5883614,95,2
Sulawesi Utara,1.483335054,124.8499983,95,2
Sumatera Barat,-0.9539999544,100.3519983,95,2
Sumatera Selatan,-2.99099706,104.7570034,95,2
Sumatera Utara,3.584997051,98.67600034,95,2
Sumy,50.94999902,34.83330342,217,2
Suphan Buri,14.47100098,100.1289963,204,2
Surat Thani,9.134999923,99.33399928,204,2
Surin,14.88600008,103.4970033,204,2
Surkhandar'ya,37.25000107,67.24999834,222,2
Susah,35.82954908,10.63587637,211,2
Suwalki,54.10299608,22.94000129,164,2
Svalbard and Jan Mayen,78.20000103,15.6600003,197,2
Svay Rieng,11.07999904,105.8010034,33,2
Sverdlovskaya oblast',56.84654702,60.61013134,170,2
Swakopmund,-22.88793151,14.57254835,140,2
Syrdar'ya,40.51670394,68.78330141,222,2
Szabolcs-Szatmar-Bereg,47.95700398,21.72200432,92,2
Szczecin,53.43800397,14.53100442,164,2
T'bilisi,41.72181303,44.78312741,76,2
Ta'izz,13.57000203,44.01500439,229,2
Tabasco,17.97599701,-92.93699661,130,2
Tabora,-5.018003918,32.82599739,203,2
Tabou,4.416003032,-7.35699557,50,2
Tabuk,28.38330007,36.60000333,175,2
Tachira,7.765002081,-72.2279967,224,2
Tacna,-18.01800003,-70.25100264,161,2
Tacuarembo,-31.70500206,-55.98299659,221,2
Tadjoura,11.78330393,42.90000329,56,2
Taegu-jikhalsi,35.86400096,128.5910013,186,2
Tagant,18.55800006,-11.43099872,127,2
Tahoua,14.89100397,5.265999314,148,2
Taiwan,23.70068327,120.6681866,41,2
Tak,16.87799704,99.1199973,204,2
Takev,10.98330296,104.7833014,33,2
Takhar,36.72999896,69.54000341,1,2
Talas,42.51500103,72.23699734,110,2
Taldy Kurgan,45.01299606,78.37800342,106,2
Tamanghasset,25.01500058,4.04000138,3,2
Tamaulipas,22.99112103,-98.49081115,130,2
Tambacounda,13.77299703,-13.6780017,176,2
Tambovskaya oblast',52.72200003,41.41700129,170,2
Tamil Nadu,11.48799147,79.18486236,94,2
Tanda,7.797996047,-3.166001598,50,2
Tandjile,9.395001064,16.30500331,39,2
Tanga,-5.068998038,39.09899738,203,2
Tapoa,12.07700101,1.796004406,31,2
Taraba,8.883998943,11.36899843,149,2
Tarabulus,32.89312793,13.15689332,116,2
Taranaki,-39.06999892,174.0780004,146,2
Tarapaca,-20.22100207,-70.14899669,40,2
Tarija,-21.53199605,-64.73099666,24,2
Tarnobrzeg,50.58099893,21.68000142,164,2
Tarnow,50.00699701,20.99300429,164,2
Tartus,34.89200108,35.89800344,201,2
Tashauz,41.83399805,59.95700143,213,2
Tashkent,41.24793601,69.34986931,222,2
Tasmania,-42.85099803,147.2910033,12,2
Tatawin,33.00000307,10.46670342,211,2
Tawzar,33.92399697,8.13099639,211,2
Tay Ninh,11.32299905,106.1469994,225,2
Taymyrskiy(Dolgano-Nenetskiy) avt.okrug,69.39000003,87.15850241,170,2
Tebessa,35.40699897,8.120997371,3,2
Tehran,35.77400102,51.44799634,96,2
Tekirdag,40.98469503,27.51666336,212,2
Tel Aviv,32.04500399,34.76999732,100,2
Telemark,59.20700394,9.614997415,154,2
Teleorman,43.90163098,25.28670635,169,2
Telimele,10.90500305,-13.04299771,87,2
Tenasserim,14.08400106,98.20199739,139,2
Tengrela,10.48100396,-6.4089986,50,2
Tennessee,35.62836298,-88.40915966,220,2
Tensift,31.63100392,-8.0119976,137,2
Tepelene,40.28329801,20.03329836,2,2
Terengganu,4.787500442,103.3038498,122,2
Ternopl',49.55100298,25.60400141,217,2
Tete,-16.16400005,33.58700131,138,2
Texas,30.55702799,-98.26027915,220,2
Thai Binh,20.45030405,106.3330294,225,2
Thanh Hoa,19.80899993,105.7770003,225,2
Thessalia,39.639996,22.41900031,80,2
Thies,14.80499996,-16.92399561,176,2
Thimphu,27.44299792,89.66700044,23,2
Thraki,41.133303,25.41670237,80,2
Thua Thien Hue,16.46299795,107.5850013,225,2
Thurgau,47.56799707,9.108000329,200,2
Thuringen,50.97599998,11.03599831,77,2
Tianjin,39.12800396,117.1850044,41,2
Tiaret,35.37800094,1.325997386,3,2
Tiassale,5.877000008,-4.822001704,50,2
Ticino,46.19700004,9.019998436,200,2
Tien Giang,10.35399608,106.3670043,225,2
Tierra del Fuego,-54.792,-68.29800256,9,2
Tigray,13.49600403,39.4740004,65,2
Timis,45.75599999,21.23800235,169,2
Timor Leste,-8.57099699,125.5809964,207,2
Tindouf,27.70000199,-8.160002709,3,2
Tirane,41.33199592,19.83200436,2,2
Tiris Zemmour,22.67900106,-12.70700068,127,2
Tirol,47.26500294,11.34999942,13,2
Tizi Ouzou,36.80000103,4.033332389,3,2
Tlaxcala,19.31000398,-98.23699769,130,2
Tlemcen,34.88300092,-1.313999668,3,2
Toamasina,-18.16669802,49.38329743,120,2
Tocantins,-10.21276798,-48.36034763,27,2
Togdheer,9.533304032,45.53330438,184,2
Tohoku,39.53533057,140.8205074,103,2
Tokat,40.30599608,36.56300432,212,2
Toledo,16.11600304,-88.8000026,20,2
Toliara,-23.34999606,43.6666684,120,2
Tolima,4.440996029,-75.24399563,44,2
Tolna,46.34399702,18.7129984,92,2
Tombali,11.21669996,-15.16670064,88,2
Tomskaya oblast',56.47799704,84.97099833,170,2
Tonga,-21.13090206,-175.2456506,209,2
Torun,53.01099904,18.61100139,164,2
Toscana,43.78157093,11.20774536,101,2
Totonicapan,14.91399892,-91.35800068,85,2
Touba,8.27999997,-7.684001706,50,2
Tougue,11.43999897,-11.67000263,87,2
Toumodi,6.552000075,-5.019002554,50,2
Tov,47.71099795,106.9470004,134,2
Tra Vinh,9.934002027,106.3340014,225,2
Trabzon,41.00100295,39.71799943,212,2
Trang,7.549002053,99.61499732,204,2
Trarza,17.29799995,-15.88849618,127,2
Trat,12.23700303,102.5090014,204,2
Treinta y Tres,-33.23099704,-54.37500263,221,2
Trelawny,18.47958298,-77.6560497,102,2
Trentino-Alto Adige,46.06800304,11.12000444,101,2
Trinidad & Tobago,10.63973704,-61.49006059,210,2
Tripura,23.81670006,91.26669639,94,2
Troms,69.66700197,18.95400036,154,2
Tropoje,42.33329998,20.08330239,2,2
Trujillo,9.375003025,-70.43200172,224,2
Tselinograd,51.18900293,71.43200142,106,2
Tsumeb,-19.248003,17.7110013,140,2
Tucuman,-26.82900006,-65.21399961,9,2
Tul'skaya oblast',54.21099601,37.60900237,170,2
Tulcea,45.18000002,28.80600331,169,2
Tumbes,-3.56799605,-80.4539966,161,2
Tunceli,39.11669994,39.5333013,212,2
Tungurahua,-1.240002053,-78.62000359,59,2
Tunis,36.81900004,10.16600438,211,2
Turgay,49.62600001,63.49899629,106,2
Turks & Caicos Is.,21.46666496,-71.13332659,214,2
Turku Ja Pori,60.44900398,22.2589983,69,2
Tuvalu,-8.536499935,179.2218874,215,2
Tuyen Quang,21.81799802,105.2109994,225,2
Tverskaya oblast',56.86667099,35.91666934,170,2
Tyumenskaya oblast',57.15000003,65.53333838,170,2
Ubon Ratchathani,15.23899807,104.8570023,204,2
Ucayali,-8.387001005,-74.5270016,161,2
Udmurtskaya Respublika,56.85000298,53.23333533,170,2
Udon Thani,17.40699899,102.7899994,204,2
Uige,-7.749998964,15.14999737,6,2
Ul'yanovskaya oblast',54.30500099,48.36200444,170,2
Ulaanbaatar,47.92899603,106.9119994,134,2
Umbria,43.11299692,12.38499942,101,2
Umm al Qaywayn,25.57833302,55.56245428,218,2
Upper East,10.76670008,-0.866699654,78,2
Upper River,13.31000106,-14.22299665,206,2
Upper West,10.05499805,-2.495996655,78,2
Uppsala,59.85399607,17.64700231,199,2
Ural'sk,51.22299592,51.35599834,106,2
Urfa,37.15900194,38.79700244,212,2
Uri,46.87900205,8.638002412,200,2
Usak,38.68200001,29.4080044,212,2
Ust'-Ordynskiy Buryatskiy avt.okrug,52.83299703,104.6999974,170,2
Usulutan,13.34600104,-88.4320017,61,2
Utah,40.692996,-111.8919957,220,2
Uthai Thani,15.37900204,100.0260003,204,2
Utrecht,52.10000107,5.112000386,143,2
Uttar Pradesh,26.44145926,80.55055055,94,2
Uttaradit,17.62299902,100.1030043,204,2
Uusimaa,60.19641899,24.97670135,69,2
Uva,6.984998991,81.05599834,189,2
Uvs,49.98400206,92.06900138,134,2
Vaasa,63.09399599,21.60900033,69,2
Vakaga,10.27600197,22.79400333,38,2
Valais,46.23900293,7.353999311,200,2
Valenciana,39.47100293,-0.3670015565,188,2
Valle,13.52799897,-87.48899969,91,2
Valle d'Aosta,45.73700097,7.315002425,101,2
Valle del Cauca,3.456999081,-76.52199564,44,2
Valparaiso,-30.06449997,-90.44250181,40,2
Valverde,19.55199603,-71.07499758,58,2
Van,38.48900403,43.40899843,212,2
Vanuatu,-17.73999907,168.3209973,223,2
Vardak,34.450002,68.7999964,1,2
Varmlands,59.38800302,13.5109984,199,2
Varna,43.20600304,27.90700241,30,2
Vas,47.23599598,16.62200133,92,2
Vaslui,46.63332898,27.7333384,169,2
Vasterbottens,63.82400399,20.25199842,199,2
Vasternorrlands,62.63399693,17.93400344,199,2
Vastmanlands,59.61699898,16.55900137,199,2
Vaud,46.52499593,6.623001394,200,2
Vaupes,1.266003048,-70.22099665,44,2
Vavoua,7.372997935,-6.482996604,50,2
Vejle,55.70900093,9.534996326,55,2
Veneto,45.42477302,12.37071636,101,2
Veracruz,19.35900005,-96.51299812,130,2
Veraguas,8.100998944,-80.96499855,158,2
Vermont,44.26199994,-72.57999566,220,2
Vest-Agder,58.20100197,7.928001392,154,2
Vestfold,59.26400098,10.4210013,154,2
Vestgronland,66.75759454,-52.56649767,81,2
Vestsjalland,55.43299801,11.56670143,55,2
Veszprem,47.09099704,17.91099939,92,2
Viana do Castelo,41.69623505,-8.84413764,165,2
Viangchan,18.001737,102.6802354,111,2
Viborg,56.45300404,9.416997375,55,2
Vichada,6.184998028,-67.4890016,44,2
Victoria,-37.85295597,145.0751043,12,2
Vila Real,41.29399806,-7.737002647,165,2
Vilcea,45.10999795,24.38299844,169,2
Villa Clara,22.41399603,-79.96599869,52,2
Vinh Long,10.25600394,105.9640023,225,2
Vinh Phu,21.30499802,105.4279984,225,2
Vinnitsa,49.23299701,28.48200335,217,2
Virgin Is.,18.350001,-64.93333469,226,2
Virginia,37.22114701,-76.87078613,220,2
Viseu,40.65699602,-7.910000588,165,2
Vitebsk,55.19799897,30.22100129,18,2
Vladimirskaya oblast',56.14700407,40.37400032,170,2
Vlore,40.47200101,19.49000442,2,2
Volgogradskaya oblast',48.70999798,44.48400345,170,2
Vologodskaya oblast',59.22700198,39.87700242,170,2
Volta,6.599996956,0.470997433,78,2
Volyn,50.73333292,25.33333535,217,2
Vorarlberg,47.51669697,9.766701415,13,2
Voronezhskaya oblast',51.71499903,39.26899841,170,2
Vrancea,45.701001,27.18900042,169,2
Vychodocesky,50.20599607,15.81200135,54,2
Vychodoslovensky,48.69999896,21.24999942,181,2
Waikato,-37.77599697,175.2729933,146,2
Walbrzych,50.74900207,16.28700332,164,2
Wales,51.48333895,-3.2166626,219,2
Wallis & Futuna,-13.27329906,-176.1515636,227,2
Wanganui-Manawatu,-39.93000293,175.0349974,146,2
Wangdi Phodrang,27.43329595,89.91669642,23,2
Warszawa,52.24494605,21.01187737,164,2
Washington,47.31627599,-122.6043267,220,2
Wasit,32.50199705,45.81900034,97,2
Wele-Nzas,1.622996974,11.31100237,62,2
Welega,9.087003043,36.54000044,65,2
Wellington,-41.33484005,174.8072164,146,2
Welo,11.08330193,39.68330429,65,2
West Bank,31.85299794,35.45900144,228,2
West Bengal,22.54400098,88.33400143,94,2
West New Britain,-5.550002936,150.1430134,159,2
West Sepik,-2.690000984,141.3039963,159,2
West Virginia,38.35500298,-81.65400268,220,2
West-Vlaanderen,51.21,3.220002379,19,2
Western,4.930002062,-1.711997631,78,2
Western,0.2809979737,34.74199831,107,2
Western,-9.109152,143.2337223,159,2
Western,6.927002926,79.84800039,189,2
Western,13.27899604,-16.6529966,206,2
Western,0.6710040695,30.27500142,216,2
Western,-15.27699606,23.13199841,230,2
Western Area,8.486000979,-13.2389997,179,2
Western Australia,-32.00008499,115.8937879,12,2
Western Cape,-33.97899592,18.48200439,185,2
Western Highlands,-5.865003067,144.2199963,159,2
Westland,-42.47199908,171.2070004,146,2
Westmoreland,18.16399803,-77.9480006,102,2
Wien,48.20211903,16.32097844,13,2
Windhoek,-22.56000305,17.07699633,140,2
Wisconsin,43.06730399,-88.69536869,220,2
Wloclawek,52.647003,19.06700435,164,2
Woleu-Ntem,1.598003977,11.57900431,74,2
Woqooyi Galbeed,9.56099706,44.06000436,184,2
Wroclaw,51.12199794,17.03799945,164,2
Wyoming,41.13399605,-104.8139996,220,2
Xaignabouri,19.19500193,101.4840004,111,2
Xiangkhoang,19.33329597,103.3667013,111,2
Xinjiang,41.63150248,81.79349885,41,2
Xizang,29.65100402,91.13200229,41,2
Yala,6.550002025,101.2889974,204,2
Yamalo-Nenetskiy avtonomnyy okrug,66.57000292,66.58000233,170,2
Yamoussoukro,6.81800397,-5.282999628,50,2
Yanggang-do,41.38981194,128.1687933,152,2
Yaracuy,10.33599592,-68.74599562,224,2
Yaroslavskaya oblast',57.60700202,39.85800341,170,2
Yasothon,15.78799805,104.1509974,204,2
Yatenga,13.56900301,-2.417003692,31,2
Yazd,31.89699905,54.36099939,96,2
Yen Bai,21.70500297,104.8750023,225,2
Yerushalayim,31.77374401,35.22521738,100,2
Yevreyskaya avtonomnaya oblast',48.81699905,132.8999944,170,2
Yobe,11.74899602,11.9660044,149,2
Yogyakarta,-7.796996985,110.3689984,95,2
Yomou,7.562997006,-9.260000558,87,2
Yoro,15.05999704,-87.29000062,91,2
Yozgat,39.817998,34.81499729,212,2
Yucatan,20.98299594,-89.62800257,130,2
Yukon Territory,60.72599698,-135.0440097,35,2
Yunnan,25.05099601,102.7019973,41,2
Zabol,32.10499794,66.89999742,1,2
Zacapa,14.97200392,-89.52900264,85,2
Zacatecas,22.76399694,-102.5549997,130,2
Zaghwan,36.39999608,10.14699643,211,2
Zaire,-6.300000033,14.26670137,6,2
Zakarpats'ka,48.62199592,22.31100038,217,2
Zala,46.84400093,16.83999941,92,2
Zambezia,-17.87799606,36.88399844,138,2
Zamora-Chinchipe,-4.068998986,-78.95699965,59,2
Zamosc,50.72599802,23.25999638,164,2
Zanjan,36.67100403,48.48499835,96,2
Zanzibar Central/South,-6.133302055,39.28329934,203,2
Zanzibar North,-5.87899802,39.25999842,203,2
Zanzibar Urban/West,-6.165998978,39.20300138,203,2
Zapadocesky,49.74599701,13.38399929,54,2
Zaporozh'ye,47.853999,35.1569974,217,2
Zeeland,51.50199608,3.609999373,143,2
Zelaya,12.01100398,-83.76599665,147,2
Zhejiang,30.25299601,120.1650033,41,2
Zhitomir,50.25200401,28.66300243,217,2
Zielona Gora,51.94199694,15.49199732,164,2
Ziguinchor,12.580002,-16.28399666,176,2
Zinder,13.79699994,8.993997313,148,2
Ziwa Magharibi,-1.322001026,31.80799835,203,2
Zonguldak,41.45599796,31.79899836,212,2
Zou,7.183998056,1.989000385,21,2
Zoundweogo,11.66200192,-1.064996571,31,2
Zuenoula,7.434999036,-6.049997688,50,2
Zug,47.17899894,8.487000393,200,2
Zuid-Holland,51.98386204,4.299819385,143,2
Zulia,10.64500207,-71.63700259,224,2
Zurich,47.40100205,8.533998414,200,2
